"sigma.hat","GARCH","Frequency","MSE","QLIKE"
0.0100542707248416,"gjrGARCH","SixMonth",6.1908253264665e-09,-8.97786233998318
0.00991302022462544,"gjrGARCH","SixMonth",2.97574704061571e-05,47.2840784479722
0.0103229743703333,"gjrGARCH","SixMonth",1.0191346265007e-08,-9.09410714082772
0.0101673682650079,"gjrGARCH","SixMonth",8.76292268014691e-05,82.3768025893497
0.0100156348624445,"gjrGARCH","SixMonth",1.83128473534229e-09,-7.78061572336683
0.00994912073081597,"gjrGARCH","SixMonth",7.47418370486191e-05,79.1193159057211
0.00980619169313487,"gjrGARCH","SixMonth",1.98529683734324e-06,6.40302545505903
0.00982289140081831,"gjrGARCH","SixMonth",8.66259935362527e-09,-9.21067545866067
0.00972923925593498,"gjrGARCH","SixMonth",3.06980578568003e-06,10.2443885463166
0.00967527914406173,"gjrGARCH","SixMonth",4.010907081238e-07,-1.51094969963931
0.00955341318249376,"gjrGARCH","SixMonth",9.27132643188009e-06,25.0604197525825
0.00944688070565894,"gjrGARCH","SixMonth",8.27281162949748e-10,-8.00184921846989
0.00935261520038393,"gjrGARCH","SixMonth",1.64945031672838e-07,-3.70114719922001
0.00925601965141323,"gjrGARCH","SixMonth",7.17815693279295e-07,1.5241643071093
0.00917796971298964,"gjrGARCH","SixMonth",0.000107351091495504,114.619483699726
0.00912402931480425,"gjrGARCH","SixMonth",6.76835058907851e-08,-5.26855758595745
0.00909686057788298,"gjrGARCH","SixMonth",2.77400827325406e-08,-6.38699005612384
0.00901939074118247,"gjrGARCH","SixMonth",6.81358259135231e-08,-5.20802562853517
0.00896774471194672,"gjrGARCH","SixMonth",5.54581755312805e-09,-9.35425348337771
0.00891436060331832,"gjrGARCH","SixMonth",1.21038054431553e-06,5.40442153989049
0.00936696437171331,"gjrGARCH","SixMonth",6.17083591777588e-06,19.9711096395408
0.00927208221207657,"gjrGARCH","SixMonth",6.26065655507505e-06,20.742687058379
0.00921652105596272,"gjrGARCH","SixMonth",3.32941918682203e-07,-1.58069381909943
0.00915137208832758,"gjrGARCH","SixMonth",6.70201023797218e-08,-5.29648147956169
0.00907230439395611,"gjrGARCH","SixMonth",1.15438752199437e-07,-4.27704943504497
0.00899614083875241,"gjrGARCH","SixMonth",4.09994594740942e-06,16.5974625750811
0.00894149711355375,"gjrGARCH","SixMonth",2.04450697915901e-05,48.1212615227102
0.00887832111598672,"gjrGARCH","SixMonth",1.48797496237145e-06,7.02690882448864
0.00892539530869302,"gjrGARCH","SixMonth",4.07639922675055e-07,-0.423080112471888
0.00929582376585062,"gjrGARCH","SixMonth",1.0026464625322e-09,-8.7228160877505
0.00920635183374391,"gjrGARCH","SixMonth",1.42798283750695e-05,36.2090290295534
0.00933740916678582,"gjrGARCH","SixMonth",1.95105462867761e-05,42.3145009015799
0.00925245022224595,"gjrGARCH","SixMonth",1.00482068923994e-05,28.6623101331138
0.00916575723475991,"gjrGARCH","SixMonth",9.5037941087276e-06,28.3108538947341
0.0090881215782602,"gjrGARCH","SixMonth",3.79347834676518e-09,-9.14728507626806
0.00901833199993356,"gjrGARCH","SixMonth",2.19676114831898e-06,9.80680992380649
0.00914562733509999,"gjrGARCH","SixMonth",6.9381644162888e-10,-8.07404239153319
0.00913460664186941,"gjrGARCH","SixMonth",5.01423777871989e-05,76.4724858066213
0.00905347495150661,"gjrGARCH","SixMonth",1.86984355876674e-06,8.27370523344071
0.00908295637337085,"gjrGARCH","SixMonth",8.12426188804867e-07,2.52269279286853
0.00900725906342092,"gjrGARCH","SixMonth",5.82579329343617e-07,0.988441004333577
0.00893704716014304,"gjrGARCH","SixMonth",2.02524858681722e-06,9.38257641963508
0.00927787732800543,"gjrGARCH","SixMonth",5.38421811030332e-07,0.16415991535624
0.00918804257608909,"gjrGARCH","SixMonth",8.28013650647018e-08,-4.97113053699973
0.00914381857519015,"gjrGARCH","SixMonth",5.63563410701651e-10,-8.67328759773634
0.00906099812945645,"gjrGARCH","SixMonth",4.61470004225216e-07,-0.133473110695281
0.00906933041995577,"gjrGARCH","SixMonth",2.57708563698055e-12,-8.38619664129639
0.00909440724414364,"gjrGARCH","SixMonth",9.04037487260878e-09,-7.25059745633702
0.00901635435977358,"gjrGARCH","SixMonth",4.36304236753754e-06,17.2766318045596
0.00942599040591669,"gjrGARCH","SixMonth",4.48224519240754e-09,-9.08208726123224
0.00934508504583497,"gjrGARCH","SixMonth",2.0441840963473e-07,-3.16862683241015
0.00925346265831078,"gjrGARCH","SixMonth",7.32927559159225e-09,-9.365335263498
0.00916631386909966,"gjrGARCH","SixMonth",5.56935608077257e-08,-5.57569036507537
0.0100748867728914,"gjrGARCH","SixMonth",3.9607932679802e-09,-7.57539162272041
0.00995801470727371,"gjrGARCH","SixMonth",5.58555308967323e-09,-8.97243610469489
0.00982628045301654,"gjrGARCH","SixMonth",7.29190830760144e-09,-9.12977648313669
0.00970879361885943,"gjrGARCH","SixMonth",6.18577090190559e-09,-9.10383127765728
0.0101296601456439,"gjrGARCH","SixMonth",1.6373948674353e-07,-4.24102855261367
0.0101167844901709,"gjrGARCH","SixMonth",1.24372068930083e-08,-7.09749538028208
0.0100198850304189,"gjrGARCH","SixMonth",6.50763989950256e-07,-0.171359938193847
0.0106447006009522,"gjrGARCH","SixMonth",1.23144608903085e-08,-9.06474269189943
0.0105135448446946,"gjrGARCH","SixMonth",9.68163155313057e-09,-9.00035784121013
0.0104181992430446,"gjrGARCH","SixMonth",1.62372391006834e-07,-4.41586528129177
0.0104377639757156,"gjrGARCH","SixMonth",7.59240890977381e-09,-8.92443773551032
0.0104204761986244,"gjrGARCH","SixMonth",1.44702808566672e-07,-4.6247778624778
0.0103549113041895,"gjrGARCH","SixMonth",1.77650375371806e-07,-4.2097040639972
0.0102014025992659,"gjrGARCH","SixMonth",1.03709942766285e-08,-9.14902679347435
0.0100526751701032,"gjrGARCH","SixMonth",4.85087159668038e-07,-1.30781201372266
0.010031112445377,"gjrGARCH","SixMonth",8.95901068153325e-09,-9.14478570806585
0.0099296531722896,"gjrGARCH","SixMonth",3.51706048841495e-09,-8.82594024526488
0.00979824204614447,"gjrGARCH","SixMonth",7.77694479892686e-06,20.7963566564151
0.0106546790403394,"gjrGARCH","SixMonth",2.28562828428432e-06,5.23396785983505
0.0104859656841086,"gjrGARCH","SixMonth",1.28049932061315e-08,-7.08629893641631
0.0108360148769663,"gjrGARCH","SixMonth",1.27142293842617e-10,-7.95373020532407
0.0107451355845905,"gjrGARCH","SixMonth",8.18895889158523e-09,-8.85037770729293
0.0105747729685713,"gjrGARCH","SixMonth",2.76082453274384e-10,-8.24715384300723
0.0105965821880437,"gjrGARCH","SixMonth",8.99838889649214e-07,0.353491242245003
0.0105497075326574,"gjrGARCH","SixMonth",4.39167491199799e-07,-2.14896574648371
0.0104619434376495,"gjrGARCH","SixMonth",1.83177624416956e-07,-4.20970949451783
0.0103028017004383,"gjrGARCH","SixMonth",9.81826524534985e-09,-9.08416243474572
0.0102679313622408,"gjrGARCH","SixMonth",1.15793590441839e-08,-7.13681056098927
0.010153274023926,"gjrGARCH","SixMonth",3.41393521614228e-09,-8.74669930567933
0.0102297901789321,"gjrGARCH","SixMonth",2.73417164682791e-08,-6.58482111109473
0.010118348409087,"gjrGARCH","SixMonth",3.00628577704733e-07,-2.83136085448233
0.00997713078713771,"gjrGARCH","SixMonth",9.33975909075959e-09,-9.18577922509976
0.0101903055034734,"gjrGARCH","SixMonth",4.4844364411566e-06,12.2202883774001
0.0101345917542655,"gjrGARCH","SixMonth",2.67398751293861e-09,-8.68706410945031
0.0100010802428273,"gjrGARCH","SixMonth",4.21742474440972e-09,-8.85940107879578
0.00987208843048222,"gjrGARCH","SixMonth",1.68412407262687e-10,-8.36924623087991
0.00976453060175391,"gjrGARCH","SixMonth",1.49802403516192e-06,4.5787987123476
0.0101834793758144,"gjrGARCH","SixMonth",8.17220531903884e-09,-9.04569757970148
0.010051104311814,"gjrGARCH","SixMonth",7.85378583671703e-10,-7.9227420179531
0.00992829925964119,"gjrGARCH","SixMonth",2.09036493812972e-09,-8.68856485011623
0.00997304777866221,"gjrGARCH","SixMonth",2.1128627750384e-06,6.39862343002837
0.00994805695200245,"gjrGARCH","SixMonth",1.5319022809901e-06,4.2858366179851
0.00982016767600545,"gjrGARCH","SixMonth",1.61202149789327e-09,-8.66297365571929
0.0109382133777086,"gjrGARCH","SixMonth",2.76549036775563e-08,-6.64105444756725
0.0107758849571391,"gjrGARCH","SixMonth",6.77681807232499e-08,-5.81903660548447
0.0106329119872079,"gjrGARCH","SixMonth",2.21546105998391e-06,5.07760252216553
0.0122374918780772,"gjrGARCH","SixMonth",1.68945866332412e-10,-7.89329571937861
0.0119941179897874,"gjrGARCH","SixMonth",6.72706216613229e-08,-6.0437593677071
0.011792564639875,"gjrGARCH","SixMonth",1.46084026208162e-06,0.81072974174784
0.0116288548512667,"gjrGARCH","SixMonth",1.82316940787291e-08,-8.90701212273896
0.0140281367915583,"gjrGARCH","SixMonth",2.59232391724022e-08,-8.35155245941403
0.0137437264127216,"gjrGARCH","SixMonth",8.38157853436106e-06,7.75253963452547
0.0160748180407312,"gjrGARCH","SixMonth",6.46926862675087e-08,-8.24532073418135
0.0157441056519868,"gjrGARCH","SixMonth",1.84847577908666e-06,-1.81765095864255
0.0154040906519199,"gjrGARCH","SixMonth",4.29074305034726e-08,-8.21920391007458
0.0165641887006538,"gjrGARCH","SixMonth",5.2394269766808e-08,-8.03528470367693
0.016436947203015,"gjrGARCH","SixMonth",5.14967001784465e-07,-4.56032910651074
0.0159967277514433,"gjrGARCH","SixMonth",8.09152002255254e-08,-6.15913140740651
0.0157731375282221,"gjrGARCH","SixMonth",6.63947912097368e-09,-6.97137916398479
0.0153356912800535,"gjrGARCH","SixMonth",4.90940329778255e-08,-6.41302173360907
0.0203256846503052,"gjrGARCH","SixMonth",1.35362493025342e-05,2.11377032601333
0.0198010270232812,"gjrGARCH","SixMonth",6.11715076445204e-09,-7.04352285351534
0.0191967901664806,"gjrGARCH","SixMonth",8.58710440579297e-08,-7.70120564467099
0.020229044429074,"gjrGARCH","SixMonth",7.7813060593178e-09,-6.58570808660241
0.0199623955131022,"gjrGARCH","SixMonth",2.45090922917986e-08,-7.22067044188569
0.0203557010087634,"gjrGARCH","SixMonth",7.35843270448306e-08,-6.13412138883509
0.022848754906306,"gjrGARCH","SixMonth",2.1242157164258e-07,-7.44054150825014
0.0220977156475497,"gjrGARCH","SixMonth",5.17278505989568e-09,-6.77185011081519
0.0260726272388709,"gjrGARCH","SixMonth",1.6381584181218e-08,-6.48202036661798
0.0251698031536289,"gjrGARCH","SixMonth",3.15223523364623e-07,-7.2504571600979
0.0247379088629146,"gjrGARCH","SixMonth",3.34882872908179e-07,-7.34446526088586
0.0240169051260742,"gjrGARCH","SixMonth",3.19985630603179e-09,-6.55606349860613
0.0303115396136434,"gjrGARCH","SixMonth",6.75098225118893e-07,-6.88672117656333
0.0292545031141788,"gjrGARCH","SixMonth",4.73441472182082e-08,-5.80920129444195
0.0281656420497101,"gjrGARCH","SixMonth",6.14012228443548e-07,-7.12705973580515
0.027232993629995,"gjrGARCH","SixMonth",1.59387789304801e-07,-6.74496741784177
0.0269191348433216,"gjrGARCH","SixMonth",2.49165367900031e-07,-6.91868103646969
0.0282800144079694,"gjrGARCH","SixMonth",4.25501803933993e-07,-6.94682658668552
0.0272238924207389,"gjrGARCH","SixMonth",5.05393801789399e-07,-7.16653239380933
0.0265554979206786,"gjrGARCH","SixMonth",1.04543531569713e-06,-4.80713148868043
0.0263191973048358,"gjrGARCH","SixMonth",4.50821874966731e-08,-6.58143220749637
0.0262078589488574,"gjrGARCH","SixMonth",4.47456979735767e-07,-7.25728785266305
0.0254326272182533,"gjrGARCH","SixMonth",3.27124924370592e-07,-7.22769335683087
0.0244989367068515,"gjrGARCH","SixMonth",1.68310190757347e-07,-7.10178608869378
0.0237169705666904,"gjrGARCH","SixMonth",2.74526181786304e-07,-7.41460868972857
0.0229485469532206,"gjrGARCH","SixMonth",2.77114618862093e-07,-7.54858540385636
0.0222122033452586,"gjrGARCH","SixMonth",2.06947946188115e-08,-6.9057998641613
0.0238534720342763,"gjrGARCH","SixMonth",3.01629032459724e-07,-7.43688666477688
0.0252765440090963,"gjrGARCH","SixMonth",3.75099876290593e-07,-7.31435828583543
0.0244076206003897,"gjrGARCH","SixMonth",1.86465130987961e-07,-5.70087011153079
0.0238119391569539,"gjrGARCH","SixMonth",3.13767034169263e-07,-7.46303895654882
0.0233741703225682,"gjrGARCH","SixMonth",6.63920729012939e-08,-6.98386032963184
0.0244227023657313,"gjrGARCH","SixMonth",1.75294155322052e-07,-7.12641831732824
0.0239254223009808,"gjrGARCH","SixMonth",9.2131927034188e-09,-6.63330915292718
0.0242054635397305,"gjrGARCH","SixMonth",1.40799978698028e-07,-7.08278796767439
0.0239969867183099,"gjrGARCH","SixMonth",3.25896688850158e-07,-7.4510029716397
0.0231304301029749,"gjrGARCH","SixMonth",9.07552355673628e-10,-6.47690463288353
0.0256993603994146,"gjrGARCH","SixMonth",3.34694748824598e-07,-7.19852936298846
0.0283047731594994,"gjrGARCH","SixMonth",4.77190605519253e-07,-6.99168651224357
0.027392175161873,"gjrGARCH","SixMonth",2.8099658136605e-09,-6.26564337939038
0.0268650200305463,"gjrGARCH","SixMonth",5.1785384048418e-07,-7.23093871544741
0.0258451819540411,"gjrGARCH","SixMonth",4.0031647292086e-07,-7.25846402154943
0.0249902640191205,"gjrGARCH","SixMonth",1.93013740723193e-07,-7.08201902383942
0.0241850394605188,"gjrGARCH","SixMonth",3.40029675598877e-07,-7.44097241449689
0.0293965358864802,"gjrGARCH","SixMonth",4.05949436702514e-08,-6.28691130091201
0.0283565851670695,"gjrGARCH","SixMonth",2.0716816381716e-07,-6.69184049572026
0.0274183344476366,"gjrGARCH","SixMonth",2.75226983096803e-07,-6.89093875903394
0.0270549938258672,"gjrGARCH","SixMonth",2.80321483490379e-07,-6.94309208135203
0.0261498628114357,"gjrGARCH","SixMonth",3.78394573861321e-08,-6.57229080108311
0.0251814420123761,"gjrGARCH","SixMonth",3.97178683626022e-07,-7.35717098361968
0.024519243371465,"gjrGARCH","SixMonth",2.34215385635947e-07,-7.22158979098439
0.023596594070964,"gjrGARCH","SixMonth",2.07532233012645e-07,-7.31147689570848
0.0234263665230449,"gjrGARCH","SixMonth",2.71470339784898e-07,-7.45719081963864
0.0225473728972106,"gjrGARCH","SixMonth",2.5767873511267e-07,-7.58277189232202
0.0218679707276582,"gjrGARCH","SixMonth",2.25275343240405e-07,-7.63798583381967
0.0212973304764474,"gjrGARCH","SixMonth",1.93649607231993e-07,-7.66853971549023
0.0205010219530234,"gjrGARCH","SixMonth",1.49899753225527e-07,-7.69575155788413
0.0202025180834839,"gjrGARCH","SixMonth",1.61001489962878e-07,-7.78701018196309
0.0193452715014858,"gjrGARCH","SixMonth",2.4930628144867e-10,-6.8484237909539
0.0188424183158862,"gjrGARCH","SixMonth",1.80380807978125e-08,-7.32157671946156
0.018382466634644,"gjrGARCH","SixMonth",1.13325018951106e-07,-7.9889361010155
0.0177569257864989,"gjrGARCH","SixMonth",6.44293117536558e-08,-7.86697841219269
0.016935071139009,"gjrGARCH","SixMonth",8.14499998087855e-08,-8.15184810656269
0.0162363013023587,"gjrGARCH","SixMonth",2.49139505660353e-07,-5.3475908570872
0.0157264969959441,"gjrGARCH","SixMonth",6.0435426735767e-08,-8.29880608119426
0.0152456257326538,"gjrGARCH","SixMonth",4.28548525625681e-08,-8.25758027644367
0.0149762071866423,"gjrGARCH","SixMonth",7.90347490505203e-08,-6.14913982500707
0.0143518708673705,"gjrGARCH","SixMonth",4.2207280660047e-08,-8.48516667570957
0.0137620497131202,"gjrGARCH","SixMonth",1.66254747971463e-08,-8.25248293040747
0.0139531596522496,"gjrGARCH","SixMonth",1.62961544894982e-08,-8.19978690415109
0.0133141386301415,"gjrGARCH","SixMonth",2.91998940727772e-08,-8.60182966101578
0.013461053785337,"gjrGARCH","SixMonth",2.45197510882295e-07,-4.88315929431565
0.0139731354462072,"gjrGARCH","SixMonth",2.97761815579984e-08,-8.42502265988818
0.0137539157652788,"gjrGARCH","SixMonth",4.40011837370436e-08,-6.46399642328611
0.014623209887777,"gjrGARCH","SixMonth",4.28813162323722e-08,-8.41867686609035
0.0138847537015456,"gjrGARCH","SixMonth",3.6652467865885e-08,-8.54698724754306
0.0138525289583128,"gjrGARCH","SixMonth",3.60758045676606e-08,-8.54838047145958
0.0169618683653818,"gjrGARCH","SixMonth",7.7844556757995e-08,-6.18380944234955
0.0164467384935315,"gjrGARCH","SixMonth",5.72946793031333e-08,-8.10016305971173
0.0160975658186611,"gjrGARCH","SixMonth",1.12669528386861e-07,-5.96283727534896
0.0154988163291227,"gjrGARCH","SixMonth",1.36478313136333e-08,-7.82031739015257
0.014987340323177,"gjrGARCH","SixMonth",5.04524820112833e-08,-8.40108070395054
0.0146945338032064,"gjrGARCH","SixMonth",1.76288386505808e-08,-8.05545336873656
0.0145448211596546,"gjrGARCH","SixMonth",4.16386700999893e-08,-8.42560590905518
0.0153787455486043,"gjrGARCH","SixMonth",5.58676046341767e-08,-8.34893513566108
0.0154347714169899,"gjrGARCH","SixMonth",7.8707813497459e-08,-6.16463578591194
0.0148635955239115,"gjrGARCH","SixMonth",2.82155624999916e-08,-8.17800094134078
0.0143876464465004,"gjrGARCH","SixMonth",3.71874751777653e-08,-8.41434781267326
0.013947383315253,"gjrGARCH","SixMonth",3.66127780620282e-08,-8.52855469481185
0.0135506629925241,"gjrGARCH","SixMonth",3.17442171824047e-08,-8.57295120402058
0.0133713516904455,"gjrGARCH","SixMonth",4.50141463098025e-09,-8.00453434027761
0.0129406037450431,"gjrGARCH","SixMonth",2.80288390378631e-08,-8.69452541940694
0.0154209492129474,"gjrGARCH","SixMonth",8.95371283353139e-09,-7.74196168396403
0.0149201184429015,"gjrGARCH","SixMonth",4.25345722831872e-08,-8.3365491076036
0.0144653709401536,"gjrGARCH","SixMonth",4.04996819955469e-08,-8.43375527463258
0.0141550558395097,"gjrGARCH","SixMonth",2.26300054962406e-08,-8.26615800041187
0.0152184338294768,"gjrGARCH","SixMonth",1.37428082093548e-08,-7.87666732375024
0.0147570228876512,"gjrGARCH","SixMonth",4.64387150355332e-08,-8.42163341915977
0.014554915423966,"gjrGARCH","SixMonth",6.63279544241891e-09,-7.84409334468166
0.0141623382720672,"gjrGARCH","SixMonth",4.72105917045946e-09,-7.8569085128476
0.0154823843433375,"gjrGARCH","SixMonth",3.88835428719019e-08,-8.15873987096757
0.0152093102734045,"gjrGARCH","SixMonth",2.80265368756617e-08,-8.09540688360103
0.0147743393574713,"gjrGARCH","SixMonth",1.69438300939285e-08,-6.8333927478484
0.014606263283112,"gjrGARCH","SixMonth",1.73963125956082e-08,-8.07084009404391
0.0148924319890171,"gjrGARCH","SixMonth",1.5264256882268e-08,-7.97087014036496
0.0162036600711089,"gjrGARCH","SixMonth",2.13520123236809e-08,-7.80157213054053
0.0158712790855081,"gjrGARCH","SixMonth",3.91502248567565e-10,-7.20793882738554
0.0154201181591217,"gjrGARCH","SixMonth",5.61821747114786e-08,-8.34100085437047
0.016322338208426,"gjrGARCH","SixMonth",7.01151073767809e-08,-8.22433759533164
0.0158179989592876,"gjrGARCH","SixMonth",6.23092621936696e-08,-8.29085216767086
0.0153502420091509,"gjrGARCH","SixMonth",5.08404414352832e-08,-8.31016492944632
0.0153138504593264,"gjrGARCH","SixMonth",5.24401678983896e-08,-8.334474933712
0.0148667128883109,"gjrGARCH","SixMonth",4.14527145028496e-08,-8.33844560855283
0.0146194388309044,"gjrGARCH","SixMonth",6.10010418748005e-08,-6.29520724783247
0.0142407625651469,"gjrGARCH","SixMonth",4.0086017320395e-08,-8.4905500606944
0.0138495937583754,"gjrGARCH","SixMonth",2.1767844264285e-08,-8.32818877781035
0.0137923788721538,"gjrGARCH","SixMonth",1.54180567411514e-09,-7.77369091281031
0.013461089941601,"gjrGARCH","SixMonth",2.01222409655352e-08,-8.39875245771519
0.0135045896722206,"gjrGARCH","SixMonth",1.53541608175223e-08,-8.28889001432545
0.0137707530694054,"gjrGARCH","SixMonth",6.15393372710607e-09,-7.9840932244043
0.0140964076971337,"gjrGARCH","SixMonth",3.88704842403159e-08,-8.51585652182611
0.0140881634139642,"gjrGARCH","SixMonth",1.57652406977344e-08,-8.15745861231134
0.0139327625735401,"gjrGARCH","SixMonth",3.32406285291456e-08,-8.48622883313651
0.0136560671605873,"gjrGARCH","SixMonth",1.44387782771578e-11,-7.56676698535667
0.0136019511387585,"gjrGARCH","SixMonth",3.33613387140988e-08,-8.5823162651144
0.0142899013362794,"gjrGARCH","SixMonth",4.1148639997127e-08,-8.48979323611421
0.0138890450070057,"gjrGARCH","SixMonth",3.52021977573802e-08,-8.52592286609734
0.0136924441376647,"gjrGARCH","SixMonth",2.71613446104308e-08,-8.46087244264054
0.0134830098106354,"gjrGARCH","SixMonth",3.73332481175498e-09,-7.94875422915122
0.0130639288596025,"gjrGARCH","SixMonth",1.68252486829111e-09,-7.91614465342447
0.0129261409548025,"gjrGARCH","SixMonth",2.18911563914119e-08,-8.58252350982462
0.0133154436259506,"gjrGARCH","SixMonth",9.06338895611281e-09,-7.10071126016731
0.0129237815732265,"gjrGARCH","SixMonth",2.48748636924398e-08,-8.64165301371204
0.0127748483223992,"gjrGARCH","SixMonth",1.89455917670437e-08,-8.56397148302163
0.0124353917036054,"gjrGARCH","SixMonth",1.95561932748267e-07,-4.91469932526122
0.0127722063816849,"gjrGARCH","SixMonth",2.01190127160176e-08,-8.59047147695446
0.0124924049425245,"gjrGARCH","SixMonth",1.21755174194362e-10,-7.69456360698991
0.0122060347967604,"gjrGARCH","SixMonth",1.72492022181853e-12,-7.82046485166364
0.0118888008660631,"gjrGARCH","SixMonth",1.64120800367223e-08,-8.77068723773384
0.0142924979562184,"gjrGARCH","SixMonth",3.28475305016418e-08,-8.3832686799801
0.0139701435303822,"gjrGARCH","SixMonth",2.59732219788158e-08,-8.36743961116055
0.0136940904267759,"gjrGARCH","SixMonth",2.90995967737274e-08,-8.49123761066714
0.0133327868518883,"gjrGARCH","SixMonth",3.11503969215248e-08,-8.62792255763774
0.0130309776651191,"gjrGARCH","SixMonth",1.47306038667311e-10,-7.75232706494208
0.0127848125906669,"gjrGARCH","SixMonth",1.85682811917709e-08,-8.55267031342536
0.0124618194445376,"gjrGARCH","SixMonth",1.3511384526544e-08,-8.51866325675451
0.0122238837813433,"gjrGARCH","SixMonth",5.64521923501543e-09,-8.31155803559902
0.0119640651246339,"gjrGARCH","SixMonth",9.37829963685916e-09,-8.52825258219516
0.0116900981402458,"gjrGARCH","SixMonth",4.3293272570794e-09,-8.37950138480217
0.0116654839463474,"gjrGARCH","SixMonth",5.43727015855245e-10,-8.07359210077818
0.0115157154673931,"gjrGARCH","SixMonth",6.53234977859078e-09,-7.31861448299598
0.0113382482292426,"gjrGARCH","SixMonth",7.40677689678973e-10,-7.74744603673906
0.0114730735144019,"gjrGARCH","SixMonth",1.34944944113545e-08,-8.81801305891142
0.0113423403537212,"gjrGARCH","SixMonth",3.74082950674694e-08,-6.45501118410674
0.011455429645685,"gjrGARCH","SixMonth",8.40592425640745e-08,-5.7292051868881
0.0112220555959541,"gjrGARCH","SixMonth",4.44706521926207e-07,-2.68443194119506
0.0119240142357699,"gjrGARCH","SixMonth",1.11173673191906e-08,-8.59997839870679
0.0116942367551588,"gjrGARCH","SixMonth",1.51075417801561e-08,-8.79609774504364
0.0116180016611201,"gjrGARCH","SixMonth",1.80065483233225e-08,-8.90455006321636
0.011509699412363,"gjrGARCH","SixMonth",4.09443785256887e-08,-6.40167269245423
0.0112857373714267,"gjrGARCH","SixMonth",1.24995395496996e-08,-8.84621398438482
0.0110940813764296,"gjrGARCH","SixMonth",6.06933688195783e-08,-6.00103802727226
0.0112401404826924,"gjrGARCH","SixMonth",1.56832024529518e-08,-8.96775663585604
0.0110408136288121,"gjrGARCH","SixMonth",1.34921057829495e-08,-8.96519198641244
0.010961748567269,"gjrGARCH","SixMonth",3.01069117686679e-10,-8.17108901321376
0.0113485615690417,"gjrGARCH","SixMonth",9.9041974618932e-09,-8.73005897321315
0.0112074827210664,"gjrGARCH","SixMonth",4.03220316388726e-09,-7.47680780260584
0.0110330538933128,"gjrGARCH","SixMonth",1.46006268882594e-08,-9.00636494018583
0.0109481010725349,"gjrGARCH","SixMonth",1.43554258768733e-08,-9.02878817120925
0.0107315794490305,"gjrGARCH","SixMonth",5.1069598832989e-11,-8.13118080318819
0.0108329365133084,"gjrGARCH","SixMonth",1.19938454207e-08,-8.98355421237189
0.0106605688064442,"gjrGARCH","SixMonth",7.69296888155363e-11,-8.15958371041897
0.010524573769077,"gjrGARCH","SixMonth",1.22657004790826e-08,-9.10794007499
0.0103423577822223,"gjrGARCH","SixMonth",9.08850135723026e-09,-9.03428017169678
0.0102058752761406,"gjrGARCH","SixMonth",3.34231930232641e-09,-7.61454449126876
0.010077236008839,"gjrGARCH","SixMonth",6.9403334503484e-09,-9.01531786882891
0.00993132885573021,"gjrGARCH","SixMonth",3.36887498776247e-10,-8.41021398302204
0.00983035494952736,"gjrGARCH","SixMonth",9.33721871839313e-09,-9.24449224361409
0.0103754269887578,"gjrGARCH","SixMonth",2.56759498189986e-10,-8.28548096045732
0.0105745553625876,"gjrGARCH","SixMonth",7.9663154114687e-09,-8.89679595945241
0.0104032479275804,"gjrGARCH","SixMonth",1.0753556836551e-08,-9.08943473662157
0.0102532149095604,"gjrGARCH","SixMonth",6.17685396109684e-13,-8.16780384680048
0.0101012136630497,"gjrGARCH","SixMonth",7.22816017207079e-09,-9.02343298463304
0.0111917355610575,"gjrGARCH","SixMonth",1.31089405075622e-08,-8.8992492509258
0.0109842637985645,"gjrGARCH","SixMonth",1.33108111786507e-08,-8.97880875796246
0.0107909456746362,"gjrGARCH","SixMonth",7.19025803516318e-09,-8.78629999748358
0.0106865901560206,"gjrGARCH","SixMonth",6.89912695843679e-09,-8.8048398229204
0.0105108480383832,"gjrGARCH","SixMonth",1.20299591191324e-08,-9.10348291342647
0.0103546132901841,"gjrGARCH","SixMonth",8.51890920056998e-10,-8.41286889072544
0.0103074054477206,"gjrGARCH","SixMonth",6.92614322014271e-09,-8.93311940078086
0.0101769898475696,"gjrGARCH","SixMonth",1.62068906023199e-09,-8.56394898996204
0.0110882612126942,"gjrGARCH","SixMonth",1.23474577333829e-08,-8.90751479051363
0.010890848038632,"gjrGARCH","SixMonth",1.35762360774004e-08,-9.02201504458308
0.0112918101417408,"gjrGARCH","SixMonth",1.09024581917342e-08,-8.78626310109819
0.0110880485546914,"gjrGARCH","SixMonth",1.50956356268147e-08,-9.00311996151007
0.0109106489351435,"gjrGARCH","SixMonth",1.30600115086665e-08,-8.99603063599023
0.010722886247029,"gjrGARCH","SixMonth",1.31676122350936e-08,-9.06874886461011
0.0106357052663524,"gjrGARCH","SixMonth",5.9650002746755e-12,-8.1086680283508
0.010463381093602,"gjrGARCH","SixMonth",1.11197639452963e-08,-7.15657560067501
0.0105206809746092,"gjrGARCH","SixMonth",9.95197273351484e-09,-9.01011952720996
0.0104116341918386,"gjrGARCH","SixMonth",1.14775478353883e-08,-9.11795820574149
0.0102514364482541,"gjrGARCH","SixMonth",7.08359361820835e-09,-8.96153630149088
0.0101151040673448,"gjrGARCH","SixMonth",7.90893761729914e-09,-9.05664833165563
0.0100532432944488,"gjrGARCH","SixMonth",1.00458388773611e-08,-9.19142088662166
0.00991460635662684,"gjrGARCH","SixMonth",2.79964205753794e-09,-8.76576259686713
0.00987642841195371,"gjrGARCH","SixMonth",1.83854314470711e-09,-8.67478779624153
